2022.09.23 18:34:04,460	INFO	1	org.l2jmobius.commons.database.DatabaseFactory	Database: Initialized.
2022.09.23 18:34:04,507	INFO	1	org.l2jmobius.loginserver.LoginController	Loading LoginController...
2022.09.23 18:34:04,853	INFO	1	org.l2jmobius.loginserver.LoginController	Cached 10 KeyPairs for RSA communication.
2022.09.23 18:34:04,959	INFO	1	org.l2jmobius.loginserver.GameServerTable	Loaded 127 server names.
2022.09.23 18:34:04,998	INFO	1	org.l2jmobius.loginserver.GameServerTable	Loaded 1 registered Game Servers.
2022.09.23 18:34:05,031	INFO	1	org.l2jmobius.loginserver.GameServerTable	Cached 10 RSA keys for Game Server communication.
2022.09.23 18:34:05,034	INFO	1	org.l2jmobius.loginserver.LoginServer	Loaded 2 IP Bans.
2022.09.23 18:34:05,036	INFO	1	org.l2jmobius.loginserver.LoginServer	Listening for GameServers on 127.0.0.1:9014
2022.09.23 18:34:05,244	INFO	1	org.l2jmobius.commons.network.NetworkManager	ClientNetworkManager: Listening on 0.0.0.0:6666
2022.09.23 18:34:40,525	INFO	31	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Bartz IP's:
2022.09.23 18:34:40,526	INFO	31	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2022.09.23 18:34:40,527	INFO	31	org.l2jmobius.loginserver.GameServerThread	192.168.0.25/192.168.0.0/24
2022.09.23 18:34:40,527	INFO	31	org.l2jmobius.loginserver.GameServerThread	188.123.230.22/0.0.0.0/0
2022.09.23 19:00:18,021	INFO	31	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Bartz: Connection lost: Connection reset
2022.09.23 19:00:18,024	INFO	31	org.l2jmobius.loginserver.GameServerThread	Server [2] Bartz is now set as disconnected.
2022.09.23 19:00:56,915	INFO	39	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Bartz IP's:
2022.09.23 19:00:56,917	INFO	39	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2022.09.23 19:00:56,917	INFO	39	org.l2jmobius.loginserver.GameServerThread	192.168.0.25/192.168.0.0/24
2022.09.23 19:00:56,917	INFO	39	org.l2jmobius.loginserver.GameServerThread	188.123.230.22/0.0.0.0/0
2022.09.23 19:22:12,819	INFO	48	org.l2jmobius.loginserver.LoginController	Auto created account 'admin323'.
2022.09.23 20:18:19,047	INFO	39	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Bartz: Connection lost: Connection reset
2022.09.23 20:18:19,068	INFO	39	org.l2jmobius.loginserver.GameServerThread	Server [2] Bartz is now set as disconnected.
2022.09.23 20:18:50,722	INFO	69	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Bartz IP's:
2022.09.23 20:18:50,726	INFO	69	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2022.09.23 20:18:50,726	INFO	69	org.l2jmobius.loginserver.GameServerThread	192.168.0.25/192.168.0.0/24
2022.09.23 20:18:50,726	INFO	69	org.l2jmobius.loginserver.GameServerThread	188.123.230.22/0.0.0.0/0
2022.09.23 20:36:06,556	INFO	69	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Bartz: Connection lost: Connection reset
2022.09.23 20:36:06,586	INFO	69	org.l2jmobius.loginserver.GameServerThread	Server [2] Bartz is now set as disconnected.
2022.09.23 20:36:43,429	INFO	77	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Bartz IP's:
2022.09.23 20:36:43,432	INFO	77	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2022.09.23 20:36:43,432	INFO	77	org.l2jmobius.loginserver.GameServerThread	192.168.0.25/192.168.0.0/24
2022.09.23 20:36:43,433	INFO	77	org.l2jmobius.loginserver.GameServerThread	188.123.230.22/0.0.0.0/0
2022.09.23 21:22:22,059	INFO	77	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Bartz: Connection lost: Connection reset
2022.09.23 21:22:22,091	INFO	77	org.l2jmobius.loginserver.GameServerThread	Server [2] Bartz is now set as disconnected.
2022.09.23 21:23:12,105	INFO	94	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Bartz IP's:
2022.09.23 21:23:12,108	INFO	94	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2022.09.23 21:23:12,108	INFO	94	org.l2jmobius.loginserver.GameServerThread	192.168.0.25/192.168.0.0/24
2022.09.23 21:23:12,108	INFO	94	org.l2jmobius.loginserver.GameServerThread	188.123.230.22/0.0.0.0/0
