2022.09.22 19:00:33,007	INFO	1	org.l2jmobius.commons.database.DatabaseFactory	Database: Initialized.
2022.09.22 19:00:33,053	INFO	1	org.l2jmobius.loginserver.LoginController	Loading LoginController...
2022.09.22 19:00:33,361	INFO	1	org.l2jmobius.loginserver.LoginController	Cached 10 KeyPairs for RSA communication.
2022.09.22 19:00:33,421	INFO	1	org.l2jmobius.loginserver.GameServerTable	Loaded 127 server names.
2022.09.22 19:00:33,461	INFO	1	org.l2jmobius.loginserver.GameServerTable	Loaded 1 registered Game Servers.
2022.09.22 19:00:33,502	INFO	1	org.l2jmobius.loginserver.GameServerTable	Cached 10 RSA keys for Game Server communication.
2022.09.22 19:00:33,505	INFO	1	org.l2jmobius.loginserver.LoginServer	Loaded 2 IP Bans.
2022.09.22 19:00:33,507	INFO	1	org.l2jmobius.loginserver.LoginServer	Listening for GameServers on 127.0.0.1:9014
2022.09.22 19:00:33,661	INFO	1	org.l2jmobius.commons.network.NetworkManager	ClientNetworkManager: Listening on 0.0.0.0:6666
2022.09.22 19:01:04,311	INFO	31	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Bartz IP's:
2022.09.22 19:01:04,312	INFO	31	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2022.09.22 19:01:04,313	INFO	31	org.l2jmobius.loginserver.GameServerThread	192.168.0.25/192.168.0.0/24
2022.09.22 19:01:04,313	INFO	31	org.l2jmobius.loginserver.GameServerThread	188.123.230.31/0.0.0.0/0
2022.09.22 19:25:54,805	INFO	31	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Bartz: Connection lost: Connection reset
2022.09.22 19:25:54,806	INFO	31	org.l2jmobius.loginserver.GameServerThread	Server [2] Bartz is now set as disconnected.
2022.09.22 19:26:25,650	INFO	37	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Bartz IP's:
2022.09.22 19:26:25,650	INFO	37	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2022.09.22 19:26:25,650	INFO	37	org.l2jmobius.loginserver.GameServerThread	192.168.0.25/192.168.0.0/24
2022.09.22 19:26:25,650	INFO	37	org.l2jmobius.loginserver.GameServerThread	188.123.230.31/0.0.0.0/0
2022.09.22 19:36:24,892	INFO	37	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Bartz: Connection lost: Connection reset
2022.09.22 19:36:24,892	INFO	37	org.l2jmobius.loginserver.GameServerThread	Server [2] Bartz is now set as disconnected.
2022.09.22 19:36:57,830	INFO	40	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Bartz IP's:
2022.09.22 19:36:57,831	INFO	40	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2022.09.22 19:36:57,831	INFO	40	org.l2jmobius.loginserver.GameServerThread	192.168.0.25/192.168.0.0/24
2022.09.22 19:36:57,831	INFO	40	org.l2jmobius.loginserver.GameServerThread	188.123.230.31/0.0.0.0/0
2022.09.22 19:38:07,027	INFO	41	org.l2jmobius.loginserver.LoginController	Auto created account 'admin12'.
2022.09.22 20:06:54,039	INFO	40	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Bartz: Connection lost: Connection reset
2022.09.22 20:06:54,051	INFO	40	org.l2jmobius.loginserver.GameServerThread	Server [2] Bartz is now set as disconnected.
2022.09.22 20:07:30,114	INFO	49	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Bartz IP's:
2022.09.22 20:07:30,117	INFO	49	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2022.09.22 20:07:30,117	INFO	49	org.l2jmobius.loginserver.GameServerThread	192.168.0.25/192.168.0.0/24
2022.09.22 20:07:30,117	INFO	49	org.l2jmobius.loginserver.GameServerThread	188.123.230.31/0.0.0.0/0
2022.09.22 20:11:45,194	INFO	49	org.l2jmobius.loginserver.GameServerThread	GameServer [2] Bartz: Connection lost: Connection reset
2022.09.22 20:11:45,198	INFO	49	org.l2jmobius.loginserver.GameServerThread	Server [2] Bartz is now set as disconnected.
2022.09.22 20:12:27,531	INFO	53	org.l2jmobius.loginserver.GameServerThread	Updated Gameserver [2] Bartz IP's:
2022.09.22 20:12:27,531	INFO	53	org.l2jmobius.loginserver.GameServerThread	127.0.0.1/127.0.0.0/8
2022.09.22 20:12:27,532	INFO	53	org.l2jmobius.loginserver.GameServerThread	192.168.0.25/192.168.0.0/24
2022.09.22 20:12:27,532	INFO	53	org.l2jmobius.loginserver.GameServerThread	188.123.230.31/0.0.0.0/0
